id;area_code;name;merger_name;lng;lat;parent_id
2043;411601000000;市辖区;河南,周口;114.696951;33.626149;201
2044;411602000000;川汇区;河南,周口,川汇;114.650628;33.647598;201
2045;411621000000;扶沟县;河南,周口,扶沟;114.394915;34.059862;201
2046;411622000000;西华县;河南,周口,西华;114.529756;33.767408;201
2047;411623000000;商水县;河南,周口,商水;114.611596;33.542480;201
2048;411624000000;沈丘县;河南,周口,沈丘;115.098583;33.409369;201
2049;411625000000;郸城县;河南,周口,郸城;115.177189;33.644743;201
2050;411626000000;淮阳县;河南,周口,淮阳;114.886154;33.731561;201
2051;411627000000;太康县;河南,周口,太康;114.837887;34.063798;201
2052;411628000000;鹿邑县;河南,周口,鹿邑;115.484454;33.860000;201
2053;411681000000;项城市;河南,周口,项城;114.875333;33.465838;201
2054;411701000000;市辖区;河南,驻马店;114.022298;33.011529;202
2055;411702000000;驿城区;河南,驻马店,驿城;113.993914;32.973054;202
2056;411721000000;西平县;河南,驻马店,西平;114.021539;33.387685;202
2057;411722000000;上蔡县;河南,驻马店,上蔡;114.264381;33.262439;202
2058;411723000000;平舆县;河南,驻马店,平舆;114.619159;32.962710;202
2059;411724000000;正阳县;河南,驻马店,正阳;114.392774;32.605697;202
2060;411725000000;确山县;河南,驻马店,确山;114.026430;32.802065;202
2061;411726000000;泌阳县;河南,驻马店,泌阳;113.327144;32.723975;202
2062;411727000000;汝南县;河南,驻马店,汝南;114.362379;33.006729;202
2063;411728000000;遂平县;河南,驻马店,遂平;114.013182;33.145649;202
2064;411729000000;新蔡县;河南,驻马店,新蔡;114.965469;32.744855;202
2065;419001000000;济源市;河南,济源;112.602341;35.069031;203
2066;420101000000;市辖区;湖北,武汉;114.305392;30.593098;204
2067;420102000000;江岸区;湖北,武汉,江岸;114.309091;30.600064;204
2068;420103000000;江汉区;湖北,武汉,江汉;114.270871;30.601430;204
2069;420104000000;硚口区;湖北,武汉,硚口;114.214920;30.582202;204
2070;420105000000;汉阳区;湖北,武汉,汉阳;114.218724;30.553905;204
2071;420106000000;武昌区;湖北,武汉,武昌;114.316223;30.554235;204
2072;420107000000;青山区;湖北,武汉,青山;114.385539;30.639630;204
2073;420111000000;洪山区;湖北,武汉,洪山;114.343913;30.500317;204
2074;420112000000;东西湖区;湖北,武汉,东西湖;114.136886;30.620020;204
2075;420113000000;汉南区;湖北,武汉,汉南;114.084445;30.308856;204
2076;420114000000;蔡甸区;湖北,武汉,蔡甸;114.029328;30.582271;204
2077;420115000000;江夏区;湖北,武汉,江夏;114.321551;30.375748;204
2078;420116000000;黄陂区;湖北,武汉,黄陂;114.375743;30.882557;204
2079;420117000000;新洲区;湖北,武汉,新洲;114.801107;30.841544;204
2080;420201000000;市辖区;湖北,黄石;115.038520;30.199652;205
2081;420202000000;黄石港区;湖北,黄石,黄石港;115.065978;30.223003;205
2082;420203000000;西塞山区;湖北,黄石,西塞山;115.109955;30.204924;205
2083;420204000000;下陆区;湖北,黄石,下陆;114.961327;30.173913;205
2084;420205000000;铁山区;湖北,黄石,铁山;114.901412;30.206592;205
2085;420222000000;阳新县;湖北,黄石,阳新;115.215227;29.830258;205
2086;420281000000;大冶市;湖北,黄石,大冶;114.979875;30.095643;205
2087;420301000000;市辖区;湖北,十堰;110.797990;32.629397;206
2088;420302000000;茅箭区;湖北,十堰,茅箭;110.813621;32.591929;206
2089;420303000000;张湾区;湖北,十堰,张湾;110.769133;32.652297;206
2090;420304000000;郧阳区;湖北,十堰,郧阳;110.812050;32.834776;206
2091;420322000000;郧西县;湖北,十堰,郧西;110.425983;32.993182;206
2092;420323000000;竹山县;湖北,十堰,竹山;110.228694;32.224875;206
2093;420324000000;竹溪县;湖北,十堰,竹溪;109.715304;32.318255;206
2094;420325000000;房县;湖北,十堰,房县;110.726670;32.040085;206
2095;420381000000;丹江口市;湖北,十堰,丹江口;111.513127;32.540157;206
2096;420501000000;市辖区;湖北,宜昌;111.286471;30.691967;207
2097;420502000000;西陵区;湖北,宜昌,西陵;111.285646;30.710782;207
2098;420503000000;伍家岗区;湖北,宜昌,伍家岗;111.361037;30.644334;207
2099;420504000000;点军区;湖北,宜昌,点军;111.268120;30.693247;207
2100;420505000000;猇亭区;湖北,宜昌,猇亭;111.434620;30.530903;207
2101;420506000000;夷陵区;湖北,宜昌,夷陵;111.326380;30.770006;207
2102;420525000000;远安县;湖北,宜昌,远安;111.640508;31.060869;207
2103;420526000000;兴山县;湖北,宜昌,兴山;110.746805;31.348196;207
2104;420527000000;秭归县;湖北,宜昌,秭归;110.977711;30.825897;207
2105;420528000000;长阳土家族自治县;湖北,宜昌,长阳;111.207242;30.472763;207
2106;420529000000;五峰土家族自治县;湖北,宜昌,五峰;110.674706;30.199688;207
2107;420581000000;宜都市;湖北,宜昌,宜都;111.450006;30.378327;207
2108;420582000000;当阳市;湖北,宜昌,当阳;111.788312;30.821266;207
2109;420583000000;枝江市;湖北,宜昌,枝江;111.760530;30.425940;207
2110;420601000000;市辖区;湖北,襄阳;112.122414;32.008986;208
2111;420602000000;襄城区;湖北,襄阳,襄城;112.133974;32.010351;208
2112;420606000000;樊城区;湖北,襄阳,樊城;112.135684;32.044833;208
2113;420607000000;襄州区;湖北,襄阳,襄州;112.211899;32.087298;208
2114;420624000000;南漳县;湖北,襄阳,南漳;111.838905;31.774636;208
2115;420625000000;谷城县;湖北,襄阳,谷城;111.652982;32.263849;208
2116;420626000000;保康县;湖北,襄阳,保康;111.261309;31.878310;208
2117;420682000000;老河口市;湖北,襄阳,老河口;111.683861;32.359068;208
2118;420683000000;枣阳市;湖北,襄阳,枣阳;112.771959;32.128818;208
2119;420684000000;宜城市;湖北,襄阳,宜城;112.257788;31.719806;208
2120;420701000000;市辖区;湖北,鄂州;114.894843;30.391940;209
2121;420702000000;梁子湖区;湖北,鄂州,梁子湖;114.684731;30.100141;209
2122;420703000000;华容区;湖北,鄂州,华容;114.729878;30.534310;209
2123;420704000000;鄂城区;湖北,鄂州,鄂城;114.891615;30.400572;209
2124;420801000000;市辖区;湖北,荆门;112.199265;31.035423;210
2125;420802000000;东宝区;湖北,荆门,东宝;112.201493;31.051852;210
2126;420804000000;掇刀区;湖北,荆门,掇刀;112.207833;30.973431;210
2127;420821000000;京山县;湖北,荆门,京山;113.119566;31.018457;210
2128;420822000000;沙洋县;湖北,荆门,沙洋;112.588581;30.709221;210
2129;420881000000;钟祥市;湖北,荆门,钟祥;112.588121;31.167820;210
2130;420901000000;市辖区;湖北,孝感;113.916902;30.924568;211
2131;420902000000;孝南区;湖北,孝感,孝南;113.910958;30.916874;211
2132;420921000000;孝昌县;湖北,孝感,孝昌;113.998010;31.258159;211
2133;420922000000;大悟县;湖北,孝感,大悟;114.127022;31.561165;211
2134;420923000000;云梦县;湖北,孝感,云梦;113.753554;31.020983;211
2135;420981000000;应城市;湖北,孝感,应城;113.572707;30.928370;211
2136;420982000000;安陆市;湖北,孝感,安陆;113.688941;31.255610;211
2137;420984000000;汉川市;湖北,孝感,汉川;113.839149;30.661244;211
2138;421001000000;市辖区;湖北,荆州;112.239741;30.335165;212
2139;421002000000;沙市区;湖北,荆州,沙市;112.255583;30.311056;212
2140;421003000000;荆州区;湖北,荆州,荆州;112.190185;30.352832;212
2141;421022000000;公安县;湖北,荆州,公安;112.229648;30.058336;212
2142;421023000000;监利县;湖北,荆州,监利;112.897465;29.811574;212
2143;421024000000;江陵县;湖北,荆州,江陵;112.424664;30.041822;212
2144;421081000000;石首市;湖北,荆州,石首;112.425454;29.720938;212
2145;421083000000;洪湖市;湖北,荆州,洪湖;113.475980;29.825458;212
2146;421087000000;松滋市;湖北,荆州,松滋;111.756773;30.174522;212
2147;421101000000;市辖区;湖北,黄冈;114.872316;30.453905;213
2148;421102000000;黄州区;湖北,黄冈,黄州;114.879398;30.434050;213
2149;421121000000;团风县;湖北,黄冈,团风;114.872191;30.643569;213
2150;421122000000;红安县;湖北,黄冈,红安;114.618236;31.288153;213
2151;421123000000;罗田县;湖北,黄冈,罗田;115.399492;30.783100;213
2152;421124000000;英山县;湖北,黄冈,英山;115.681259;30.734959;213
2153;421125000000;浠水县;湖北,黄冈,浠水;115.265535;30.451867;213
2154;421126000000;蕲春县;湖北,黄冈,蕲春;115.437008;30.225964;213
2155;421127000000;黄梅县;湖北,黄冈,黄梅;115.944219;30.070454;213
2156;421181000000;麻城市;湖北,黄冈,麻城;115.008163;31.172740;213
2157;421182000000;武穴市;湖北,黄冈,武穴;115.561217;29.844107;213
2158;421201000000;市辖区;湖北,咸宁;114.322492;29.841443;214
2159;421202000000;咸安区;湖北,咸宁,咸安;114.298711;29.852892;214
2160;421221000000;嘉鱼县;湖北,咸宁,嘉鱼;113.939277;29.970737;214
2161;421222000000;通城县;湖北,咸宁,通城;113.816966;29.245269;214
2162;421223000000;崇阳县;湖北,咸宁,崇阳;114.039828;29.555605;214
2163;421224000000;通山县;湖北,咸宁,通山;114.482606;29.605376;214
2164;421281000000;赤壁市;湖北,咸宁,赤壁;113.900628;29.724692;214
2165;421301000000;市辖区;湖北,随州;113.382458;31.690215;215
2166;421303000000;曾都区;湖北,随州,曾都;113.371121;31.716280;215
2167;421321000000;随县;湖北,随州,随县;113.299528;31.853833;215
2168;421381000000;广水市;湖北,随州,广水;113.825890;31.616854;215
2169;422801000000;恩施市;湖北,恩施,恩施;109.479665;30.294680;216
2170;422802000000;利川市;湖北,恩施,利川;108.936376;30.290996;216
2171;422822000000;建始县;湖北,恩施,建始;109.726667;30.601555;216
2172;422823000000;巴东县;湖北,恩施,巴东;110.340756;31.042324;216
2173;422825000000;宣恩县;湖北,恩施,宣恩;109.491485;29.986899;216
2174;422826000000;咸丰县;湖北,恩施,咸丰;109.139726;29.665203;216
2175;422827000000;来凤县;湖北,恩施,来凤;109.407828;29.493485;216
2176;422828000000;鹤峰县;湖北,恩施,鹤峰;110.033662;29.890171;216
2177;429004000000;仙桃市;湖北,仙桃;113.442970;30.328407;217
2178;429005000000;潜江市;湖北,潜江;112.900284;30.401947;217
2179;429006000000;天门市;湖北,天门;113.166557;30.663719;217
2180;429021000000;神农架林区;湖北,神农架林;110.675758;31.744898;217
2181;430101000000;市辖区;湖南,长沙;112.938814;28.228209;218
2182;430102000000;芙蓉区;湖南,长沙,芙蓉;113.032539;28.185386;218
2183;430103000000;天心区;湖南,长沙,天心;112.989855;28.112525;218
2184;430104000000;岳麓区;湖南,长沙,岳麓;112.931383;28.235243;218
2185;430105000000;开福区;湖南,长沙,开福;112.985545;28.257269;218
2186;430111000000;雨花区;湖南,长沙,雨花;113.038017;28.137710;218
2187;430112000000;望城区;湖南,长沙,望城;112.819549;28.347458;218
2188;430121000000;长沙县;湖南,长沙,长沙;113.080810;28.246150;218
2189;430124000000;宁乡县;湖南,长沙,宁乡;112.551885;28.277483;218
2190;430181000000;浏阳市;湖南,长沙,浏阳;113.643076;28.162833;218
2191;430201000000;市辖区;湖南,株洲;113.134002;27.827550;219
2192;430202000000;荷塘区;湖南,株洲,荷塘;113.173487;27.855929;219
2193;430203000000;芦淞区;湖南,株洲,芦淞;113.152724;27.785070;219
2194;430204000000;石峰区;湖南,株洲,石峰;113.117732;27.875445;219
2195;430211000000;天元区;湖南,株洲,天元;113.082216;27.826867;219
2196;430221000000;株洲县;湖南,株洲,株洲;113.144006;27.699346;219
2197;430223000000;攸县;湖南,株洲,攸县;113.345309;27.000227;219
2198;430224000000;茶陵县;湖南,株洲,茶陵;113.539280;26.777492;219
2199;430225000000;炎陵县;湖南,株洲,炎陵;113.772655;26.489902;219
2200;430281000000;醴陵市;湖南,株洲,醴陵;113.496894;27.646130;219
2201;430301000000;市辖区;湖南,湘潭;112.944049;27.829738;220
2202;430302000000;雨湖区;湖南,湘潭,雨湖;112.907238;27.856250;220
2203;430304000000;岳塘区;湖南,湘潭,岳塘;112.969480;27.872028;220
2204;430321000000;湘潭县;湖南,湘潭,湘潭;112.950831;27.778958;220
2205;430381000000;湘乡市;湖南,湘潭,湘乡;112.535028;27.734120;220
2206;430382000000;韶山市;湖南,湘潭,韶山;112.526671;27.915009;220
2207;430401000000;市辖区;湖南,衡阳;112.571997;26.893230;221
2208;430405000000;珠晖区;湖南,衡阳,珠晖;112.620112;26.894657;221
2209;430406000000;雁峰区;湖南,衡阳,雁峰;112.616546;26.888666;221
2210;430407000000;石鼓区;湖南,衡阳,石鼓;112.598089;26.943215;221
2211;430408000000;蒸湘区;湖南,衡阳,蒸湘;112.567064;26.911404;221
2212;430412000000;南岳区;湖南,衡阳,南岳;112.738604;27.232444;221
2213;430421000000;衡阳县;湖南,衡阳,衡阳;112.370532;26.969635;221
2214;430422000000;衡南县;湖南,衡阳,衡南;112.677877;26.738248;221
2215;430423000000;衡山县;湖南,衡阳,衡山;112.868268;27.230291;221
2216;430424000000;衡东县;湖南,衡阳,衡东;112.953168;27.081170;221
2217;430426000000;祁东县;湖南,衡阳,祁东;112.090357;26.799896;221
2218;430481000000;耒阳市;湖南,衡阳,耒阳;112.859795;26.422275;221
2219;430482000000;常宁市;湖南,衡阳,常宁;112.399995;26.420932;221
2220;430501000000;市辖区;湖南,邵阳;111.467791;27.238892;222
2221;430502000000;双清区;湖南,邵阳,双清;111.496341;27.232708;222
2222;430503000000;大祥区;湖南,邵阳,大祥;111.439091;27.221452;222
2223;430511000000;北塔区;湖南,邵阳,北塔;111.452197;27.246489;222
2224;430521000000;邵东县;湖南,邵阳,邵东;111.744258;27.258942;222
2225;430522000000;新邵县;湖南,邵阳,新邵;111.458657;27.320918;222
2226;430523000000;邵阳县;湖南,邵阳,邵阳;111.273806;26.990637;222
2227;430524000000;隆回县;湖南,邵阳,隆回;111.032438;27.113978;222
2228;430525000000;洞口县;湖南,邵阳,洞口;110.575846;27.060321;222
2229;430527000000;绥宁县;湖南,邵阳,绥宁;110.155655;26.581955;222
2230;430528000000;新宁县;湖南,邵阳,新宁;110.856623;26.433418;222
2231;430529000000;城步苗族自治县;湖南,邵阳,城步;111.467791;27.238892;222
2232;430581000000;武冈市;湖南,邵阳,武冈;110.631884;26.726599;222
2233;430601000000;市辖区;湖南,岳阳;113.128958;29.357104;223
2234;430602000000;岳阳楼区;湖南,岳阳,岳阳楼;113.129702;29.371903;223
2235;430603000000;云溪区;湖南,岳阳,云溪;113.272313;29.472746;223
2236;430611000000;君山区;湖南,岳阳,君山;113.006435;29.461106;223
2237;430621000000;岳阳县;湖南,岳阳,岳阳;113.116418;29.144067;223
2238;430623000000;华容县;湖南,岳阳,华容;112.540463;29.531057;223
2239;430624000000;湘阴县;湖南,岳阳,湘阴;112.909426;28.689105;223
2240;430626000000;平江县;湖南,岳阳,平江;113.581234;28.701868;223
2241;430681000000;汨罗市;湖南,岳阳,汨罗;113.067259;28.806890;223
2242;430682000000;临湘市;湖南,岳阳,临湘;113.450423;29.476849;223
2243;430701000000;市辖区;湖南,常德;111.698497;29.031673;224
2244;430702000000;武陵区;湖南,常德,武陵;111.683153;29.055163;224
2245;430703000000;鼎城区;湖南,常德,鼎城;111.680783;29.018593;224
2246;430721000000;安乡县;湖南,常德,安乡;112.171131;29.411309;224
2247;430722000000;汉寿县;湖南,常德,汉寿;111.970514;28.906107;224
2248;430723000000;澧县;湖南,常德,澧县;111.758702;29.633237;224
2249;430724000000;临澧县;湖南,常德,临澧;111.647518;29.440793;224
2250;430725000000;桃源县;湖南,常德,桃源;111.488925;28.902503;224
2251;430726000000;石门县;湖南,常德,石门;111.380014;29.584293;224
2252;430781000000;津市市;湖南,常德,津;111.698497;29.031673;224
2253;430801000000;市辖区;湖南,张家界;110.479191;29.117096;225
2254;430802000000;永定区;湖南,张家界,永定;110.537138;29.119856;225
2255;430811000000;武陵源区;湖南,张家界,武陵源;110.550434;29.345730;225
2256;430821000000;慈利县;湖南,张家界,慈利;111.139711;29.429972;225
2257;430822000000;桑植县;湖南,张家界,桑植;110.204911;29.414264;225
2258;430901000000;市辖区;湖南,益阳;112.355180;28.553860;226
2259;430902000000;资阳区;湖南,益阳,资阳;112.324322;28.590966;226
2260;430903000000;赫山区;湖南,益阳,赫山;112.374024;28.579343;226
2261;430921000000;南县;湖南,益阳,南县;112.396241;29.361338;226
2262;430922000000;桃江县;湖南,益阳,桃江;112.155822;28.518085;226
2263;430923000000;安化县;湖南,益阳,安化;111.212846;28.374107;226
2264;430981000000;沅江市;湖南,益阳,沅江;112.355954;28.847045;226
2265;431001000000;市辖区;湖南,郴州;113.014717;25.770509;227
2266;431002000000;北湖区;湖南,郴州,北湖;113.011035;25.784054;227
2267;431003000000;苏仙区;湖南,郴州,苏仙;113.042441;25.800370;227
2268;431021000000;桂阳县;湖南,郴州,桂阳;112.734176;25.754167;227
2269;431022000000;宜章县;湖南,郴州,宜章;112.948772;25.399792;227
2270;431023000000;永兴县;湖南,郴州,永兴;113.116528;26.127151;227
2271;431024000000;嘉禾县;湖南,郴州,嘉禾;112.369021;25.587520;227
2272;431025000000;临武县;湖南,郴州,临武;112.563456;25.275560;227
2273;431026000000;汝城县;湖南,郴州,汝城;113.684727;25.532816;227
2274;431027000000;桂东县;湖南,郴州,桂东;113.944614;26.077616;227
2275;431028000000;安仁县;湖南,郴州,安仁;113.269441;26.709056;227
2276;431081000000;资兴市;湖南,郴州,资兴;113.236146;25.976243;227
2277;431101000000;市辖区;湖南,永州;111.613445;26.420394;228
2278;431102000000;零陵区;湖南,永州,零陵;111.631109;26.221936;228
2279;431103000000;冷水滩区;湖南,永州,冷水滩;111.592143;26.461077;228
2280;431121000000;祁阳县;湖南,永州,祁阳;111.840657;26.580120;228
2281;431122000000;东安县;湖南,永州,东安;111.314117;26.394404;228
2282;431123000000;双牌县;湖南,永州,双牌;111.659967;25.961910;228
2283;431124000000;道县;湖南,永州,道县;111.600796;25.526438;228
2284;431125000000;江永县;湖南,永州,江永;111.343911;25.273539;228
2285;431126000000;宁远县;湖南,永州,宁远;111.945805;25.570976;228
2286;431127000000;蓝山县;湖南,永州,蓝山;112.196731;25.369898;228
2287;431128000000;新田县;湖南,永州,新田;112.203287;25.904305;228
2288;431129000000;江华瑶族自治县;湖南,永州,江华;111.579305;25.185590;228
2289;431201000000;市辖区;湖南,怀化;109.998488;27.554978;229
2290;431202000000;鹤城区;湖南,怀化,鹤城;110.040315;27.578926;229
2291;431221000000;中方县;湖南,怀化,中方;109.944712;27.440139;229
2292;431222000000;沅陵县;湖南,怀化,沅陵;110.393844;28.452686;229
2293;431223000000;辰溪县;湖南,怀化,辰溪;110.183917;28.006336;229
2294;431224000000;溆浦县;湖南,怀化,溆浦;110.594921;27.908281;229
2295;431225000000;会同县;湖南,怀化,会同;109.735661;26.887239;229
2296;431226000000;麻阳苗族自治县;湖南,怀化,麻阳;109.802587;27.865548;229
2297;431227000000;新晃侗族自治县;湖南,怀化,新晃;109.174932;27.352673;229
2298;431228000000;芷江侗族自治县;湖南,怀化,芷江;109.684629;27.443499;229
2299;431229000000;靖州苗族侗族自治县;湖南,怀化,靖州;109.696311;26.575052;229
2300;431230000000;通道侗族自治县;湖南,怀化,通道;109.784412;26.158054;229
2301;431281000000;洪江市;湖南,怀化,洪江;109.836669;27.208609;229
2302;431301000000;市辖区;湖南,娄底;111.993497;27.700062;230
2303;431302000000;娄星区;湖南,娄底,娄星;112.001936;27.729924;230
2304;431321000000;双峰县;湖南,娄底,双峰;112.175246;27.456658;230
2305;431322000000;新化县;湖南,娄底,新化;111.327412;27.726515;230
2306;431381000000;冷水江市;湖南,娄底,冷水江;111.435623;27.685850;230
2307;431382000000;涟源市;湖南,娄底,涟源;111.664316;27.692542;230
2308;433101000000;吉首市;湖南,湘西,吉首;109.698055;28.262507;231
2309;433122000000;泸溪县;湖南,湘西,泸溪;110.219610;28.216641;231
2310;433123000000;凤凰县;湖南,湘西,凤凰;109.598719;27.948116;231
2311;433124000000;花垣县;湖南,湘西,花垣;109.482078;28.572030;231
2312;433125000000;保靖县;湖南,湘西,保靖;109.660577;28.699774;231
2313;433126000000;古丈县;湖南,湘西,古丈;109.950728;28.616935;231
2314;433127000000;永顺县;湖南,湘西,永顺;109.851254;29.001440;231
2315;433130000000;龙山县;湖南,湘西,龙山;109.443939;29.457663;231
2316;440101000000;市辖区;广东,广州;113.264434;23.129162;232
2317;440103000000;荔湾区;广东,广州,荔湾;113.244261;23.125981;232
2318;440104000000;越秀区;广东,广州,越秀;113.266841;23.128524;232
2319;440105000000;海珠区;广东,广州,海珠;113.317388;23.083801;232
2320;440106000000;天河区;广东,广州,天河;113.361200;23.124680;232
2321;440111000000;白云区;广东,广州,白云;113.273289;23.157290;232
2322;440112000000;黄埔区;广东,广州,黄埔;113.459749;23.106402;232
2323;440113000000;番禺区;广东,广州,番禺;113.384129;22.937244;232
2324;440114000000;花都区;广东,广州,花都;113.220218;23.404165;232
2325;440115000000;南沙区;广东,广州,南沙;113.525172;22.801627;232
2326;440117000000;从化区;广东,广州,从化;113.586605;23.548852;232
2327;440118000000;增城区;广东,广州,增城;113.810860;23.261141;232
2328;440201000000;市辖区;广东,韶关;113.597522;24.810403;233
2329;440203000000;武江区;广东,韶关,武江;113.587774;24.792924;233
2330;440204000000;浈江区;广东,韶关,浈江;113.611098;24.804381;233
2331;440205000000;曲江区;广东,韶关,曲江;113.604549;24.682728;233
2332;440222000000;始兴县;广东,韶关,始兴;114.061789;24.952977;233
2333;440224000000;仁化县;广东,韶关,仁化;113.749027;25.085621;233
2334;440229000000;翁源县;广东,韶关,翁源;114.130342;24.350347;233
2335;440232000000;乳源瑶族自治县;广东,韶关,乳源;113.275883;24.776078;233
2336;440233000000;新丰县;广东,韶关,新丰;114.206867;24.059760;233
2337;440281000000;乐昌市;广东,韶关,乐昌;113.347519;25.130136;233
2338;440282000000;南雄市;广东,韶关,南雄;114.311982;25.117753;233
2339;440301000000;市辖区;广东,深圳;114.057868;22.543099;234
2340;440303000000;罗湖区;广东,深圳,罗湖;114.131764;22.548171;234
2341;440304000000;福田区;广东,深圳,福田;114.055036;22.521530;234
2342;440305000000;南山区;广东,深圳,南山;113.930476;22.533013;234
2343;440306000000;宝安区;广东,深圳,宝安;113.884020;22.555259;234
2344;440307000000;龙岗区;广东,深圳,龙岗;114.246899;22.720968;234
2345;440308000000;盐田区;广东,深圳,盐田;114.236875;22.556499;234
2346;440401000000;市辖区;广东,珠海;113.576726;22.270715;235
2347;440402000000;香洲区;广东,珠海,香洲;113.543785;22.265811;235
2348;440403000000;斗门区;广东,珠海,斗门;113.296467;22.209200;235
2349;440404000000;金湾区;广东,珠海,金湾;113.363393;22.146874;235
2350;440501000000;市辖区;广东,汕头;116.681972;23.354091;236
2351;440507000000;龙湖区;广东,汕头,龙湖;116.716534;23.371476;236
2352;440511000000;金平区;广东,汕头,金平;116.703426;23.365613;236
2353;440512000000;濠江区;广东,汕头,濠江;116.726973;23.286079;236
2354;440513000000;潮阳区;广东,汕头,潮阳;116.601515;23.264936;236
2355;440514000000;潮南区;广东,汕头,潮南;116.433017;23.250425;236
2356;440515000000;澄海区;广东,汕头,澄海;116.756092;23.465960;236
2357;440523000000;南澳县;广东,汕头,南澳;117.023374;23.421724;236
2358;440601000000;市辖区;广东,佛山;113.121416;23.021548;237
2359;440604000000;禅城区;广东,佛山,禅城;113.122440;23.009505;237
2360;440605000000;南海区;广东,佛山,南海;113.143441;23.028956;237
2361;440606000000;顺德区;广东,佛山,顺德;113.293359;22.805240;237
2362;440607000000;三水区;广东,佛山,三水;112.896668;23.156065;237
2363;440608000000;高明区;广东,佛山,高明;112.892578;22.900182;237
2364;440701000000;市辖区;广东,江门;113.081901;22.578738;238
2365;440703000000;蓬江区;广东,江门,蓬江;113.078521;22.595149;238
2366;440704000000;江海区;广东,江门,江海;113.111612;22.560474;238
2367;440705000000;新会区;广东,江门,新会;113.034187;22.458300;238
2368;440781000000;台山市;广东,江门,台山;112.794065;22.251924;238
2369;440783000000;开平市;广东,江门,开平;112.698545;22.376395;238
2370;440784000000;鹤山市;广东,江门,鹤山;112.964446;22.765392;238
2371;440785000000;恩平市;广东,江门,恩平;112.305145;22.183206;238
2372;440801000000;市辖区;广东,湛江;110.359377;21.270707;239
2373;440802000000;赤坎区;广东,湛江,赤坎;110.365900;21.266119;239
2374;440803000000;霞山区;广东,湛江,霞山;110.398070;21.191720;239
2375;440804000000;坡头区;广东,湛江,坡头;110.455332;21.244721;239
2376;440811000000;麻章区;广东,湛江,麻章;110.334387;21.263443;239
2377;440823000000;遂溪县;广东,湛江,遂溪;110.250124;21.377246;239
2378;440825000000;徐闻县;广东,湛江,徐闻;110.176750;20.325489;239
2379;440881000000;廉江市;广东,湛江,廉江;110.286209;21.609700;239
2380;440882000000;雷州市;广东,湛江,雷州;110.096749;20.914278;239
2381;440883000000;吴川市;广东,湛江,吴川;110.778411;21.441808;239
2382;440901000000;市辖区;广东,茂名;110.925456;21.662999;240
2383;440902000000;茂南区;广东,茂名,茂南;110.918026;21.641337;240
2384;440904000000;电白区;广东,茂名,电白;111.013556;21.514164;240
2385;440981000000;高州市;广东,茂名,高州;110.853302;21.917982;240
2386;440982000000;化州市;广东,茂名,化州;110.639569;21.664044;240
2387;440983000000;信宜市;广东,茂名,信宜;110.947044;22.354385;240
2388;441201000000;市辖区;广东,肇庆;112.465091;23.047191;241
2389;441202000000;端州区;广东,肇庆,端州;112.484848;23.052101;241
2390;441203000000;鼎湖区;广东,肇庆,鼎湖;112.567588;23.158447;241
2391;441204000000;高要区;广东,肇庆,高要;112.457771;23.025668;241
2392;441223000000;广宁县;广东,肇庆,广宁;112.440690;23.634676;241
2393;441224000000;怀集县;广东,肇庆,怀集;112.184652;23.911899;241
2394;441225000000;封开县;广东,肇庆,封开;111.512343;23.424033;241
2395;441226000000;德庆县;广东,肇庆,德庆;111.785937;23.143722;241
2396;441284000000;四会市;广东,肇庆,四会;112.733773;23.326504;241
2397;441301000000;市辖区;广东,惠州;114.416196;23.111847;242
2398;441302000000;惠城区;广东,惠州,惠城;114.382541;23.084122;242
2399;441303000000;惠阳区;广东,惠州,惠阳;114.456696;22.788734;242
2400;441322000000;博罗县;广东,惠州,博罗;114.289496;23.172899;242
2401;441323000000;惠东县;广东,惠州,惠东;114.720079;22.984975;242
2402;441324000000;龙门县;广东,惠州,龙门;114.254863;23.727737;242
2403;441401000000;市辖区;广东,梅州;116.122238;24.288615;243
2404;441402000000;梅江区;广东,梅州,梅江;116.116616;24.310384;243
2405;441403000000;梅县区;广东,梅州,梅县;116.082183;24.265312;243
2406;441422000000;大埔县;广东,梅州,大埔;116.695195;24.347783;243
2407;441423000000;丰顺县;广东,梅州,丰顺;116.182299;23.739526;243
2408;441424000000;五华县;广东,梅州,五华;115.775788;23.932409;243
2409;441426000000;平远县;广东,梅州,平远;115.891638;24.567262;243
2410;441427000000;蕉岭县;广东,梅州,蕉岭;116.171356;24.658700;243
2411;441481000000;兴宁市;广东,梅州,兴宁;115.731110;24.136630;243
2412;441501000000;市辖区;广东,汕尾;115.375278;22.786211;244
2413;441502000000;城区;广东,汕尾,城区;115.365029;22.778699;244
2414;441521000000;海丰县;广东,汕尾,海丰;115.323436;22.966586;244
2415;441523000000;陆河县;广东,汕尾,陆河;115.660143;23.301617;244
2416;441581000000;陆丰市;广东,汕尾,陆丰;115.652260;22.917576;244
2417;441601000000;市辖区;广东,河源;114.700447;23.743538;245
2418;441602000000;源城区;广东,河源,源城;114.702517;23.733969;245
2419;441621000000;紫金县;广东,河源,紫金;115.184061;23.635271;245
2420;441622000000;龙川县;广东,河源,龙川;115.259872;24.100066;245
2421;441623000000;连平县;广东,河源,连平;114.488714;24.369588;245
2422;441624000000;和平县;广东,河源,和平;114.938684;24.442180;245
2423;441625000000;东源县;广东,河源,东源;114.746380;23.788393;245
2424;441701000000;市辖区;广东,阳江;111.982232;21.857958;246
